row_index,year,fold,raw_logit_t1,raw_logit_t2,prob_class_1,prob_class_2,prob_class_3
21093,2019,1,2.905775,0.66326535,0.051868796,0.32237077,0.62576044
21094,2019,1,1.7285852,0.11327723,0.15076864,0.4005917,0.44863966
21095,2019,1,1.6332164,-1.5136938,0.16339016,0.6856921,0.15091774
21096,2019,1,-1.4423921,-1.2491455,0.80882484,0.14857215,0.042603023
21097,2019,1,-0.72386205,-1.5327191,0.6734569,0.26855028,0.057992812
21098,2019,1,1.7174306,1.1347425,0.15220237,0.20625806,0.6415396
21099,2019,1,1.8274759,-0.44900563,0.1385392,0.525838,0.33562276
21100,2019,1,1.1118606,0.21311131,0.2475242,0.33629867,0.41617712
21101,2019,1,2.2857885,-0.7720405,0.09230685,0.6208277,0.28686544
21102,2019,1,-1.5171651,-1.2631204,0.82012063,0.14022726,0.039652105
21103,2019,1,1.9706455,-0.85031426,0.12231958,0.61493194,0.2627485
21104,2019,1,3.2097294,1.0928142,0.038801193,0.24134612,0.7198527
21105,2019,1,2.213933,-0.00286589,0.09850633,0.45139274,0.45010093
21106,2019,1,1.0213766,-0.61667156,0.2647593,0.4775103,0.2577304
21107,2019,1,1.3821757,-0.29994395,0.20065975,0.45916408,0.34017617
21108,2019,1,3.2383864,1.699168,0.03774643,0.14873934,0.81351423
21109,2019,1,3.0234704,1.578671,0.046376765,0.16305411,0.7905691
21110,2019,1,2.9428704,1.4003142,0.050074577,0.18786317,0.76206225
21111,2019,1,0.84822136,-2.2719166,0.29980612,0.6347428,0.0654511
21112,2019,1,2.2125578,-0.55273974,0.09862846,0.57216454,0.329207
21113,2019,1,3.1533241,1.1237764,0.04096055,0.23526335,0.7237761
21114,2019,1,1.9859669,0.5428469,0.12068415,0.32317108,0.5561448
21115,2019,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
21116,2019,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
21117,2019,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
21118,2019,1,3.0321844,1.5849438,0.04599291,0.16227323,0.79173386
21119,2019,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
21120,2019,1,0.7513411,-1.2873802,0.32052916,0.5325036,0.14696722
21121,2019,1,2.02783,-0.4552692,0.11631185,0.54072106,0.34296706
21122,2019,1,1.1118606,0.21311131,0.2475242,0.33629867,0.41617712
21123,2019,1,0.32451236,-0.5084633,0.41957647,0.36244324,0.2179803
21124,2019,1,1.0578142,-0.31948924,0.25772744,0.4299241,0.31234846
21125,2019,1,2.8912036,1.608282,0.052590072,0.15805382,0.7893561
21126,2019,1,1.6332164,-1.5136938,0.16339016,0.6856921,0.15091774
21127,2019,1,-0.22912951,-1.3834419,0.5570331,0.35417122,0.08879573
21128,2019,1,2.1252618,0.15136504,0.10666561,0.41292673,0.48040766
21129,2019,1,-0.32027587,-2.4100566,0.5793915,0.38594657,0.034661945
21130,2019,1,2.1034107,-0.32228416,0.10876572,0.51680964,0.37442464
21131,2019,1,2.6533067,1.1409348,0.06578553,0.22621894,0.70799553
21132,2019,1,1.9470673,-0.81854296,0.12487352,0.6072738,0.26785263
21133,2019,1,2.02783,-0.4552692,0.11631185,0.54072106,0.34296706
21134,2019,1,2.905775,0.66326535,0.051868796,0.32237077,0.62576044
21135,2019,1,2.02783,-0.4552692,0.11631185,0.54072106,0.34296706
21136,2019,1,3.1938987,1.102247,0.039395988,0.23949695,0.72110707
21137,2019,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
21138,2019,1,1.0578142,-0.31948924,0.25772744,0.4299241,0.31234846
21139,2019,1,-0.5797352,-2.1637428,0.64100647,0.32199782,0.036995713
21140,2019,1,-0.477413,-1.9162935,0.6171368,0.33375126,0.049111955
21141,2019,1,2.9481852,0.84609115,0.04982239,0.28529412,0.6648835
21142,2019,1,1.7855258,0.13627462,0.14362216,0.39905837,0.45731947
21143,2019,1,1.68638,-0.6741507,0.15625244,0.55892533,0.28482223
21144,2019,1,-0.7206069,-2.2308476,0.6727407,0.29551047,0.031748857
21145,2019,1,1.204383,-0.8561982,0.23069638,0.53994787,0.22935577
21146,2019,1,3.2383864,1.699168,0.03774643,0.14873934,0.81351423
21147,2019,1,2.2731318,1.3676473,0.0933727,0.1840455,0.7225818
21148,2019,1,2.806231,0.7176106,0.05698836,0.30923176,0.6337799
21149,2019,1,2.520164,1.0339712,0.07445657,0.24278384,0.6827596
21150,2019,1,-0.4417892,-2.2790282,0.6086853,0.35497147,0.03634328
21151,2019,1,3.1796932,1.4887587,0.03993714,0.17675531,0.78330755
21152,2019,1,0.28890294,-0.56875193,0.4282725,0.3650338,0.20669371
21153,2019,1,2.514195,0.06280109,0.0748691,0.44804543,0.47708547
21154,2019,1,1.5345345,-1.2973559,0.17733121,0.64611554,0.17655323
21155,2019,1,1.7020307,-0.46333286,0.15420026,0.5191557,0.32664406
21156,2019,1,1.643103,-2.1632159,0.16204327,0.75156116,0.08639559
21157,2019,1,3.2157183,1.589956,0.03857851,0.16285527,0.7985662
21158,2019,1,2.813934,0.48903522,0.056575835,0.35861522,0.58480895
21159,2019,1,-0.12652938,-1.4144727,0.5315902,0.37682182,0.091587946
21160,2019,1,1.9974694,-0.9674132,0.11946887,0.638036,0.2424951
21161,2019,1,2.258909,0.8194423,0.09458375,0.2769506,0.62846565
21162,2019,1,3.2787707,0.41636032,0.03630668,0.3829602,0.5807331
21163,2019,1,1.5236576,-1.9334373,0.17892355,0.7173165,0.10375993
21164,2019,1,2.3186862,-1.639891,0.08958709,0.7624891,0.1479238
21165,2019,1,1.5137657,0.2134616,0.18038136,0.36623535,0.4533833
21166,2019,1,0.7262583,-2.3265865,0.32601637,0.6140362,0.0599474
21167,2019,1,2.1371808,0.7652074,0.10553527,0.28400755,0.6104572
21168,2019,1,0.12292269,-0.8357458,0.46930796,0.37019402,0.16049801
21169,2019,1,2.6255376,0.25707245,0.06751281,0.40664226,0.52584493
21170,2019,1,1.6853263,-2.4031491,0.15639144,0.7736457,0.06996288
21171,2019,1,2.951633,1.1864139,0.04965937,0.22228551,0.7280551
21172,2019,1,1.4622058,-1.251418,0.1881302,0.63126546,0.18060432
21173,2019,1,2.8742948,1.7208146,0.05343902,0.14365608,0.8029049
21174,2019,1,2.8376424,0.003839828,0.05532366,0.47143134,0.473245
21175,2019,1,-0.24665074,-2.350748,0.56135195,0.4004828,0.038165152
21176,2019,1,0.7039641,-1.3327506,0.33093393,0.5294288,0.13963728
21177,2019,1,1.1223243,-1.9380276,0.24558038,0.65946484,0.094954796
21178,2019,1,2.1712468,-1.0233581,0.102362454,0.6603257,0.23731185
21179,2019,1,1.9288173,-0.64604366,0.12688154,0.57286906,0.30024943
21180,2019,1,3.2368743,1.3740175,0.037801385,0.19433671,0.7678619
21181,2019,1,2.9035347,1.2932167,0.051979125,0.2041173,0.7439036
21182,2019,1,2.1390243,-2.01602,0.10536134,0.78949076,0.10514791
21183,2019,1,0.27976996,-1.2759678,0.43051016,0.44520587,0.12428396
21184,2019,1,1.6069683,-2.365902,0.16700995,0.7615111,0.07147893
21185,2019,1,1.7107394,-2.364404,0.15306783,0.7741573,0.072774895
21186,2019,1,0.14923757,-2.0153751,0.46275973,0.47406185,0.06317841
21187,2019,1,3.2443168,1.6501144,0.037531614,0.15504736,0.807421
21188,2019,1,-0.16678895,-2.0436332,0.5416008,0.40582204,0.05257715
21189,2019,1,1.9019525,-0.29046112,0.12988764,0.4977991,0.37231326
21190,2019,1,0.1228842,-1.8650612,0.46931756,0.4595104,0.071172066
21191,2019,1,-0.9034532,-1.8522905,0.7116586,0.24924108,0.039100297
21192,2019,1,0.14391805,-2.619776,0.46408248,0.49954134,0.036376186
21193,2019,1,0.021796348,-1.4770972,0.49455112,0.411503,0.0939459
21194,2019,1,0.90313226,-1.9643407,0.28840727,0.6240682,0.08752452
21195,2019,1,0.5228597,-0.34521902,0.37218374,0.36755988,0.26025638
21196,2019,1,3.0989618,0.86950684,0.043150127,0.28261226,0.6742376
21197,2019,1,0.8481058,-2.4404922,0.29983032,0.64406043,0.05610923
21198,2019,1,1.6897192,-1.8747319,0.1558128,0.7319144,0.112272814
21199,2019,1,1.65303,-2.50588,0.16069984,0.7759775,0.06332267
21200,2019,1,2.1090322,-0.36709705,0.10822207,0.52682436,0.36495358
21201,2019,1,2.8093443,0.9957838,0.056821287,0.2544424,0.6887363
21202,2019,1,2.7157557,0.6059067,0.062050045,0.3310902,0.60685974
21203,2019,1,-1.109918,-1.356958,0.7521138,0.19713517,0.05075101
21204,2019,1,2.5840812,0.12860274,0.070170045,0.43506142,0.49476853
21205,2019,1,0.90038913,-0.5733082,0.28897053,0.45472196,0.2563075
21206,2019,1,-1.1082658,-1.3568854,0.75180566,0.19737732,0.050817046
21207,2019,1,2.283103,0.73966587,0.0925321,0.2931822,0.6142857
21208,2019,1,2.6135654,1.0825142,0.068270445,0.23575598,0.6959736
21209,2019,1,-0.5689801,-2.422528,0.6385278,0.33202273,0.029449454
21210,2019,1,-0.3057467,-1.7715107,0.57584673,0.36250067,0.06165261
21211,2019,1,2.8947818,1.0233337,0.052412093,0.2505219,0.697066
21212,2019,1,0.46749818,-0.7475872,0.38520855,0.4172299,0.19756155
21213,2019,1,2.8688772,0.48061243,0.05371368,0.36158317,0.58470315
21214,2019,1,2.8968651,0.8891586,0.05230868,0.2760468,0.6716445
21215,2019,1,1.1118606,0.21311131,0.2475242,0.33629867,0.41617712
21216,2019,1,1.6254604,0.70428145,0.16445315,0.27645206,0.5590948
21217,2019,1,1.4410261,-1.0131946,0.19138652,0.59323514,0.21537834
21218,2019,1,-0.7176821,-1.1230828,0.67209643,0.24742298,0.08048064
21219,2019,1,2.2446938,-0.057798702,0.09580815,0.46515754,0.4390343
21220,2019,1,2.0824366,-0.5957092,0.110815644,0.5732341,0.3159503
21221,2019,1,1.2652419,-0.31821936,0.22007287,0.4514922,0.32843494
21222,2019,1,2.3676875,0.22160512,0.08567011,0.40671617,0.5076137
21223,2019,1,2.1976235,-0.116625056,0.09996414,0.4762299,0.42380595
21224,2019,1,0.6222336,-0.5419854,0.34927362,0.41143745,0.23928891
21225,2019,1,-1.4423921,-1.2491455,0.80882484,0.14857215,0.042603023
21226,2019,1,1.7876902,-0.45387343,0.14335614,0.52388895,0.33275494
21227,2019,1,2.5097172,-0.98118424,0.075179756,0.67266166,0.25215858
21228,2019,1,2.3893013,-0.07652641,0.08399218,0.47552007,0.44048774
21229,2019,1,2.351622,-1.2383908,0.08693695,0.707883,0.20518008
21230,2019,1,2.9588232,1.2727326,0.049321115,0.20799893,0.74267995
21231,2019,1,2.9149518,1.1459997,0.051419318,0.2288171,0.7197636
21232,2019,1,2.9872797,1.6669827,0.048003912,0.15120256,0.8007935
21233,2019,1,1.9862404,0.24725384,0.12065524,0.38559225,0.4937525
21234,2019,1,-0.016507287,-1.030955,0.5041267,0.36550868,0.1303646
21235,2019,1,2.8316953,0.3278212,0.055635214,0.39547247,0.5488923
21236,2019,1,2.623414,0.53765583,0.06764662,0.34378958,0.5885638
21237,2019,1,1.5815967,-2.2900589,0.17056948,0.7531647,0.076265834
21238,2019,1,-1.4423921,-1.2491455,0.80882484,0.14857215,0.042603023
21239,2019,1,1.6461052,-1.6428306,0.161636,0.70248175,0.13588226
21240,2019,1,3.1901698,1.4822657,0.03953731,0.1777677,0.782695
21241,2019,1,2.0575814,0.08003919,0.11328852,0.4256223,0.46108916
21242,2019,1,0.1381917,-1.748523,0.46550697,0.4552632,0.079229824
21243,2019,1,2.4701684,-0.1084193,0.07797617,0.48597872,0.4360451
21244,2019,1,2.443067,0.99273074,0.079946995,0.24875754,0.67129546
21245,2019,1,-1.2310716,-1.1346087,0.77400607,0.17100699,0.05498694
21246,2019,1,2.1155589,-1.1537461,0.107593775,0.6784023,0.21400394
21247,2019,1,2.9572554,1.0883416,0.049394667,0.2394867,0.71111864
21248,2019,1,0.5379834,-0.8812834,0.3686568,0.44641525,0.18492794
21249,2019,1,2.5095527,0.63028896,0.07519114,0.32132024,0.6034886
21250,2019,1,2.2186856,0.18411767,0.098085046,0.40955976,0.4923552
21251,2019,1,1.4576726,-0.42133865,0.18882352,0.4897912,0.32138526
21252,2019,1,1.714762,0.06979973,0.15254706,0.4089445,0.43850845
21253,2019,1,0.7853895,-2.1754258,0.31315953,0.6167971,0.070043355
21254,2019,1,1.1222013,-0.08559606,0.2456032,0.39333192,0.36106488
21255,2019,1,1.8114992,-0.60924613,0.14045703,0.5567851,0.30275783
21256,2019,1,0.6473302,0.12173304,0.3435914,0.30825227,0.34815633
21257,2019,1,1.9707756,-0.19908842,0.12230563,0.48238814,0.39530623
21258,2019,1,0.5384706,-2.0477476,0.3685434,0.5592936,0.07216297
21259,2019,1,1.3260771,-0.43372867,0.20980895,0.47945923,0.31073183
21260,2019,1,1.6728534,-1.7636955,0.15804416,0.71875405,0.12320182
21261,2019,1,2.971432,1.2778038,0.048733354,0.20730412,0.7439625
21262,2019,1,-1.2743019,-1.114148,0.7814783,0.16452536,0.05399636
21263,2019,1,2.8923266,0.23257756,0.052534223,0.41889006,0.5285757
21264,2019,1,-0.2958168,-1.8698021,0.5734196,0.36960435,0.05697605
21265,2019,1,2.913191,0.50969493,0.051505387,0.35593688,0.5925577
21266,2019,1,1.5719756,-2.4932475,0.17193496,0.7648564,0.06320862
21267,2019,1,1.4217045,-2.1463094,0.19439453,0.7212774,0.08432805
21268,2019,1,-0.33298528,-2.4298022,0.58248556,0.38372573,0.033788685
21269,2019,1,1.5100582,-2.2666688,0.18093014,0.7421417,0.076928124
21270,2019,1,-0.33932638,-2.4158094,0.58402693,0.38187373,0.03409943
21271,2019,1,2.5250285,1.092582,0.07412213,0.23251796,0.6933599
21272,2019,1,2.4967248,-0.83943343,0.07608813,0.64521,0.27870184
21273,2019,1,1.2810977,-0.1747607,0.21736342,0.42542505,0.35721153
21274,2019,1,2.894802,1.0424142,0.05241114,0.24702173,0.7005671
21275,2019,1,2.0594041,0.31944266,0.113105595,0.37321544,0.51367897
21276,2019,1,3.0144765,1.117686,0.046776175,0.23491323,0.7183106
21277,2019,1,2.566441,0.6111679,0.07132971,0.3266996,0.6019707
21278,2019,1,1.7382118,-1.6930295,0.14954019,0.7183172,0.13214262
21279,2019,1,2.283453,-0.6788565,0.09250265,0.60210943,0.30538788
21280,2019,1,0.3023355,-0.95887804,0.42498666,0.41567546,0.15933786
21281,2019,1,0.85650754,-2.6563554,0.29806954,0.655885,0.046045497
21282,2019,1,0.48156804,-2.1056316,0.3818819,0.551021,0.067097135
21283,2019,1,-0.2958168,-1.8698021,0.5734196,0.36960435,0.05697605
21284,2019,1,-0.5595985,-2.316709,0.63635963,0.33100417,0.032636195
21285,2019,1,-0.5109188,-2.1845176,0.6250219,0.33704934,0.03792884
21286,2019,1,-0.44426563,-0.9480386,0.609275,0.28160354,0.109121464
21287,2019,1,2.089584,0.72842395,0.11011326,0.2896943,0.6001924
21288,2019,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
21289,2019,1,2.0042505,-2.0001328,0.11875731,0.7762083,0.10503442
21290,2019,1,1.6538395,-0.84831476,0.16059071,0.5877657,0.25164357
21291,2019,1,1.9234028,-1.5677931,0.12748265,0.72198087,0.15053649
21292,2019,1,-0.6746885,-0.8549217,0.66255224,0.23675288,0.10069491
21293,2019,1,1.6385362,-0.34881482,0.1626643,0.49095517,0.34638053
21294,2019,1,2.9416857,0.18643773,0.050130963,0.43078947,0.51907957
21295,2019,1,0.8423935,-0.32215202,0.30103093,0.40529624,0.29367283
21296,2019,1,-0.38959575,-2.2942681,0.5961854,0.3668257,0.03698893
21297,2019,1,2.7969773,1.6016227,0.057487726,0.1581111,0.7844012
21298,2019,1,1.4635011,-0.5998359,0.18793237,0.5242861,0.28778154
21299,2019,1,-0.2796346,-1.2007993,0.56945664,0.33094445,0.09959891
21300,2019,1,0.5387208,-0.8517449,0.3684852,0.44264957,0.18886521
21301,2019,1,2.5172033,0.91967285,0.0746609,0.2637444,0.6615947
21302,2019,1,3.1776817,0.8821273,0.040014267,0.28102344,0.6789623
21303,2019,1,2.7510638,0.34404546,0.060026646,0.38992643,0.5500469
21304,2019,1,-0.16193615,-2.37947,0.54039574,0.420652,0.03895222
21305,2019,1,2.2290227,0.7658633,0.09717435,0.28653395,0.6162917
21306,2019,1,2.9764268,0.43134317,0.048502207,0.3747052,0.5767926
21307,2019,1,-0.5929189,-0.9438714,0.64403456,0.2562527,0.09971266
21308,2019,1,1.7285852,0.11327723,0.15076864,0.4005917,0.44863966
21309,2019,1,2.9961846,0.31061882,0.04759854,0.4028312,0.54957026
21310,2019,1,3.2312424,1.9985237,0.038006783,0.11482161,0.8471716
21311,2019,1,2.0402925,-1.9655256,0.115036964,0.77622736,0.108735666
21312,2019,1,3.3531017,1.7365166,0.033793688,0.14469516,0.82151115
21313,2019,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
21314,2019,1,2.776807,1.1706756,0.058590412,0.2228626,0.718547
21315,2019,1,2.6168163,0.98596144,0.068063974,0.2532168,0.6787192
21316,2019,1,2.6659787,0.04218483,0.065011024,0.45763534,0.47735363
21317,2019,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
21318,2019,1,2.7305582,0.64826524,0.06119412,0.32236767,0.6164382
21319,2019,1,2.9961846,0.31061882,0.04759854,0.4028312,0.54957026
21320,2019,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
21321,2019,1,-0.031947143,-2.1660342,0.5079861,0.441414,0.05059987
21322,2019,1,2.02783,-0.4552692,0.11631185,0.54072106,0.34296706
21323,2019,1,3.0613987,1.6903064,0.04472792,0.1487698,0.8065023
21324,2019,1,-0.44222385,-2.2002447,0.6087888,0.3521963,0.039014917
21325,2019,1,1.9154819,0.22811466,0.12836623,0.38632318,0.48531058
21326,2019,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
21327,2019,1,1.8235164,-2.3197653,0.13901252,0.7839298,0.077057675
21328,2019,1,2.3543868,0.33003172,0.086717725,0.38196468,0.5313176
21329,2019,1,3.136102,2.0402472,0.041642368,0.11025095,0.8481067
21330,2019,1,-0.409749,-2.1880622,0.6010277,0.35874486,0.040227436
21331,2019,1,1.5794097,-0.4961731,0.17087907,0.5153481,0.31377286
21332,2019,1,1.7608309,-1.3759551,0.14668626,0.681235,0.17207874
21333,2019,1,3.0439553,0.32651073,0.04547912,0.40003002,0.55449086
21334,2019,1,2.745491,1.0663018,0.060341775,0.2406531,0.6990051
21335,2019,1,1.2061222,-1.8193123,0.23038793,0.6622386,0.107373506
21336,2019,1,0.5268492,-0.06719129,0.37125206,0.3249316,0.30381635
21337,2019,1,1.0944717,0.42841762,0.25077713,0.2955716,0.45365128
21338,2019,1,3.136102,2.0402472,0.041642368,0.11025095,0.8481067
21339,2019,1,2.5985336,-0.23088428,0.06923282,0.51887107,0.4118961
21340,2019,1,1.7755513,-1.5690961,0.14485335,0.7077662,0.1473805
21341,2019,1,1.1126614,-0.97040987,0.24737507,0.5458045,0.20682043
21342,2019,1,2.6533067,1.1409348,0.06578553,0.22621894,0.70799553
21343,2019,1,0.7039641,-1.3327506,0.33093393,0.5294288,0.13963728
21344,2019,1,-1.2023427,-1.3729928,0.7689413,0.18435326,0.04670546
21345,2019,1,1.0578142,-0.31948924,0.25772744,0.4299241,0.31234846
21346,2019,1,2.986652,0.550019,0.048032522,0.3482868,0.6036807
21347,2019,1,1.7608309,-1.3759551,0.14668626,0.681235,0.17207874
21348,2019,1,2.3597548,-0.036738377,0.08629346,0.46524438,0.44846216
21349,2019,1,2.7698536,0.84303117,0.05897516,0.28315133,0.6578735
21350,2019,1,1.6332164,-1.5136938,0.16339016,0.6856921,0.15091774
21351,2019,1,0.33320114,-2.3435307,0.41746193,0.5315186,0.05101948
21352,2019,1,1.6692522,-0.930292,0.15852392,0.60345155,0.23802452
21353,2019,1,2.9872797,1.6669827,0.048003912,0.15120256,0.8007935
21354,2019,1,0.6962272,-1.7685213,0.33264923,0.5701002,0.097250566
21355,2019,1,2.032775,-0.4910376,0.115804434,0.54851145,0.33568412
21356,2019,1,1.6853263,-2.4031491,0.15639144,0.7736457,0.06996288
21357,2019,1,1.0549505,-2.500593,0.25827557,0.6854894,0.05623504
21358,2019,1,1.9777304,-0.6034918,0.12156093,0.5678711,0.31056795
21359,2019,1,2.0453942,-1.078838,0.11451858,0.6608118,0.22466964
21360,2019,1,1.5892385,-2.1283813,0.16949105,0.7421687,0.08834021
21361,2019,1,1.5719067,-2.2736433,0.17194474,0.7507733,0.07728196
21362,2019,1,1.9362919,0.012987729,0.12605578,0.43413454,0.43980968
21363,2019,1,3.15156,0.9934859,0.04102981,0.2591368,0.6998334
21364,2019,1,0.32105216,-1.7226493,0.42041934,0.49175668,0.087823994
21365,2019,1,1.259656,-1.8050686,0.2210331,0.66894937,0.11001754
21366,2019,1,1.8393633,0.2754959,0.13712662,0.37238023,0.49049315
21367,2019,1,1.8856318,-0.0144739635,0.13174331,0.43727008,0.4309866
21368,2019,1,1.6651472,-1.2618876,0.15907228,0.65537775,0.18554997
21369,2019,1,3.0041804,0.9871614,0.047237396,0.2586494,0.6941132
21370,2019,1,-0.415883,-2.2198734,0.6024977,0.35855505,0.038947277
21371,2019,1,-0.19487374,-1.5544208,0.5485648,0.3726829,0.07875227
21372,2019,1,1.5975319,-2.3691576,0.16832685,0.7605193,0.07115382
21373,2019,1,1.3156698,-2.4463165,0.21153963,0.7256135,0.06284687
21374,2019,1,2.5755208,-0.048366413,0.07073057,0.4758689,0.45340052
21375,2019,1,2.831966,0.6410421,0.05562097,0.32582116,0.6185579
21376,2019,1,2.748149,0.7771095,0.060191214,0.29598635,0.64382243
21377,2019,1,2.094456,0.8120011,0.10963684,0.27375484,0.6166083
21378,2019,1,1.0598963,-0.45982024,0.25732923,0.45523605,0.28743473
21379,2019,1,1.0832627,-1.0664159,0.25288904,0.55578685,0.19132411
21380,2019,1,2.624584,0.80968916,0.06757295,0.28714722,0.6452798
21381,2019,1,0.57019997,-1.3335549,0.36119068,0.5055716,0.1332377
21382,2019,1,1.3380425,-0.57640326,0.2078321,0.50717705,0.28499085
21383,2019,1,3.048949,1.4038765,0.045262873,0.18827581,0.7664613
21384,2019,1,0.3971282,-1.6424592,0.4020025,0.50104374,0.096953765
21385,2019,1,2.3281786,-1.5791168,0.08881599,0.75544393,0.15574011
21386,2019,1,3.0248733,0.88701665,0.046314716,0.27821463,0.67547065
21387,2019,1,1.8657119,0.05559133,0.13403869,0.42094877,0.44501254
21388,2019,1,1.9221624,-1.2583153,0.12762064,0.6793532,0.19302617
21389,2019,1,0.60842246,-1.9448104,0.35241914,0.5665553,0.08102554
21390,2019,1,0.5043926,-2.0356479,0.37650895,0.55147123,0.072019845
21391,2019,1,0.45539027,-1.4186658,0.38807997,0.4926747,0.11924538
21392,2019,1,2.814806,1.3732451,0.056529343,0.19067174,0.7527989
21393,2019,1,1.4827607,-2.3892949,0.18501079,0.7465361,0.06845312
21394,2019,1,0.5003501,-1.2999439,0.3774584,0.48920912,0.13333249
21395,2019,1,1.4696522,-1.3661778,0.1869955,0.647771,0.16523348
21396,2019,1,0.58038825,-1.3085343,0.35884327,0.50476205,0.1363947
21397,2019,1,1.9253075,-0.6549789,0.12727088,0.57437056,0.29835856
21398,2019,1,1.766387,-0.6982149,0.14599216,0.5702995,0.28370833
21399,2019,1,1.5902193,-0.43391576,0.16935307,0.50404346,0.32660347
21400,2019,1,2.0169528,-1.9734606,0.11743444,0.77487695,0.107688606
21401,2019,1,3.1960742,1.6762742,0.039313734,0.15139401,0.80929226
21402,2019,1,2.4444132,-0.5868927,0.07984811,0.5913373,0.32881457
21403,2019,1,1.6147583,-0.23597732,0.16592902,0.4660139,0.36805707
21404,2019,1,1.8292954,-2.103164,0.13832223,0.7679361,0.09374165
21405,2019,1,2.2201457,-0.15212405,0.09795588,0.4852617,0.4167824
21406,2019,1,-0.6203355,-2.2582474,0.6502949,0.31660888,0.033096246
21407,2019,1,1.8842583,-0.08148614,0.13190055,0.45172447,0.41637498
21408,2019,1,-0.40000844,-1.9579976,0.5986897,0.35167468,0.049635638
21409,2019,1,1.5066618,-0.285452,0.1814341,0.46730483,0.35126108
21410,2019,1,2.5943782,0.0050797313,0.06950104,0.46406782,0.46643114
21411,2019,1,2.172775,-0.8776591,0.102222085,0.6341337,0.26364425
21412,2019,1,-0.41344613,-1.9140137,0.60191387,0.34691983,0.051166236
21413,2019,1,1.4038955,0.1072724,0.19719869,0.37989166,0.42290965
21414,2019,1,-0.2682876,-2.1532788,0.56667244,0.38825056,0.045076996
21415,2019,1,0.8030034,-1.9306678,0.30938345,0.60313153,0.08748502
21416,2019,1,0.88577473,-2.5203142,0.29198253,0.6553082,0.052709274
21417,2019,1,-0.5696969,-2.1524503,0.6386932,0.32369384,0.037612926
21418,2019,1,2.8801744,0.41428608,0.05314231,0.37674034,0.57011735
21419,2019,1,2.021456,-1.080313,0.11696857,0.65922993,0.22380148
21420,2019,1,1.0360383,-1.265939,0.2619151,0.57574075,0.16234416
21421,2019,1,2.3204496,0.9274522,0.089443445,0.2580899,0.65246665
21422,2019,1,1.317775,-1.9143305,0.21118873,0.68745285,0.101358406
21423,2019,1,3.0226896,1.2923872,0.046411335,0.20544976,0.7481389
21424,2019,1,2.3387065,0.1689135,0.087967694,0.4175938,0.4944385
21425,2019,1,1.5936308,-2.3046384,0.16887367,0.7557103,0.07541602
21426,2019,1,1.8104595,-0.6484779,0.14058262,0.5643513,0.29506603
21427,2019,1,1.5180099,-1.4318714,0.17975473,0.662096,0.15814924
21428,2019,1,1.6851053,-1.3283747,0.15642065,0.66690993,0.1766694
21429,2019,1,-0.18240193,-1.409543,0.5454745,0.36529934,0.08922615
21430,2019,1,1.092449,-2.5144577,0.2511574,0.6927911,0.056051493
21431,2019,1,1.3239123,-1.789605,0.21016818,0.6767902,0.11304164
21432,2019,1,-1.3182434,-1.2947065,0.7888893,0.1657098,0.045400888
21433,2019,1,3.101034,1.6636031,0.043064654,0.15241963,0.8045157
21434,2019,1,2.323365,-0.1804705,0.08920628,0.49637854,0.41441518
21435,2019,1,2.9206455,1.2476505,0.051142395,0.21169686,0.73716074
21436,2019,1,1.8727655,-2.3319743,0.13322204,0.7900601,0.076717876
21437,2019,1,2.947837,0.5744052,0.04983884,0.342268,0.60789317
21438,2019,1,3.0507138,1.5858229,0.0451867,0.16229188,0.7925214
21439,2019,1,1.6067964,-1.0862914,0.16703385,0.6227944,0.21017176
21440,2019,1,2.9588256,1.0695456,0.049320996,0.24288851,0.7077905
21441,2019,1,2.0700624,-0.95441365,0.11204082,0.6411083,0.24685092
21442,2019,1,1.4388038,-2.558336,0.19173068,0.75018024,0.05808907
21443,2019,1,2.8386042,1.7933778,0.055273414,0.13477385,0.80995274
21444,2019,1,2.8584666,0.9121201,0.054245293,0.2710213,0.6747334
21445,2019,1,0.2665714,-2.3776693,0.43374902,0.5181811,0.048069865
21446,2019,1,-0.09705232,-1.1452702,0.52424407,0.36093032,0.114825636
21447,2019,1,1.3048911,-1.9524239,0.21334302,0.68888396,0.09777303
21448,2019,1,1.291442,-0.67637455,0.21560884,0.5199957,0.26439548
21449,2019,1,0.3002751,-1.9310315,0.4254902,0.5017559,0.072753884
21450,2019,1,0.16026044,-1.2408162,0.46002042,0.41886544,0.12111415
21451,2019,1,1.6467549,-0.2855565,0.16154802,0.4786789,0.35977307
21452,2019,1,1.9724832,-2.2095952,0.12212247,0.79106236,0.086815186
21453,2019,1,2.6333888,0.9299772,0.06702018,0.2639674,0.6690124
21454,2019,1,2.4819334,-0.2357643,0.07713443,0.51557684,0.4072887
